date,equipo,rival,goles_metidos,mi_elo,elo_rival,neutral,es_local,peso
2023-03-27,France,Republic of Ireland,1,1906.84,1441.1,False,0,0.02701112482516974
2023-03-27,Gibraltar,Netherlands,0,820.26,1775.5,False,0,0.02701112482516974
2023-03-27,Estonia,Austria,1,1130.64,1598.82,False,0,0.02701112482516974
2023-03-27,Azerbaijan,Sweden,0,1132.0,1525.58,False,0,0.02701112482516974
2023-03-27,El Salvador,United States,0,1225.34,1677.17,False,0,0.02701112482516974
2023-03-27,Angola,Ghana,1,1265.58,1387.0,False,1,0.02701112482516974
2023-03-27,Republic of Ireland,France,0,1441.1,1906.84,False,1,0.02701112482516974
2023-03-27,Austria,Estonia,2,1598.82,1130.64,False,1,0.02701112482516974
2023-03-27,Sweden,Azerbaijan,5,1525.58,1132.0,False,1,0.02701112482516974
2023-03-27,United States,El Salvador,1,1677.17,1225.34,False,1,0.02701112482516974
2023-03-28,Argentina,Curaçao,7,1907.4,1285.64,False,1,0.0270932940044308
2023-03-28,Australia,Ecuador,1,1581.35,1592.59,False,1,0.0270932940044308
2023-03-28,Germany,Belgium,2,1726.22,1735.41,False,1,0.0270932940044308
2023-03-28,Japan,Colombia,1,1673.68,1729.3,False,1,0.0270932940044308
2023-03-28,Belgium,Germany,3,1735.41,1726.22,False,0,0.0270932940044308
2023-03-28,Morocco,Peru,0,1776.4,1457.69,True,0,0.0270932940044308
2023-03-28,Eswatini,Cape Verde,0,979.01,1402.97,True,0,0.0270932940044308
2023-03-28,Switzerland,Israel,3,1676.0,1333.9,False,1,0.0270932940044308
2023-03-28,Malawi,Egypt,0,1122.05,1584.71,False,1,0.0270932940044308
2023-03-28,Colombia,Japan,2,1729.3,1673.68,False,0,0.0270932940044308
2023-03-28,Senegal,Mozambique,1,1653.43,1218.62,False,0,0.0270932940044308
2023-03-28,Comoros,Ivory Coast,0,1187.91,1565.47,False,1,0.0270932940044308
2023-03-28,Mauritania,DR Congo,1,1176.68,1495.48,False,1,0.0270932940044308
2023-03-28,Liberia,South Africa,1,1080.44,1451.24,False,1,0.0270932940044308
2023-03-28,Mozambique,Senegal,0,1218.62,1653.43,False,1,0.0270932940044308
2023-03-28,Peru,Morocco,0,1457.69,1776.4,True,0,0.0270932940044308
2023-03-28,Scotland,Spain,2,1491.22,1879.58,False,1,0.0270932940044308
2023-03-28,Georgia,Norway,1,1355.26,1594.04,False,1,0.0270932940044308
2023-03-28,Turkey,Croatia,0,1582.54,1723.05,False,1,0.0270932940044308
2023-03-28,Cape Verde,Eswatini,1,1402.97,979.01,True,0,0.0270932940044308
2023-03-28,Spain,Scotland,0,1879.58,1491.22,False,0,0.0270932940044308
2023-03-28,Israel,Switzerland,0,1333.9,1676.0,False,0,0.0270932940044308
2023-03-28,Egypt,Malawi,4,1584.71,1122.05,False,0,0.0270932940044308
2023-03-28,Ivory Coast,Comoros,2,1565.47,1187.91,False,0,0.0270932940044308
2023-03-28,Norway,Georgia,1,1594.04,1355.26,False,0,0.0270932940044308
2023-03-28,DR Congo,Mauritania,1,1495.48,1176.68,False,0,0.0270932940044308
2023-03-28,Curaçao,Argentina,0,1285.64,1907.4,False,0,0.0270932940044308
2023-03-28,Ecuador,Australia,2,1592.59,1581.35,False,0,0.0270932940044308
2023-03-28,South Africa,Liberia,2,1451.24,1080.44,False,0,0.0270932940044308
2023-03-28,Croatia,Turkey,2,1723.05,1582.54,False,0,0.0270932940044308
2023-03-28,Honduras,Canada,1,1378.97,1571.34,False,0,0.0270932940044308
2023-03-28,Canada,Honduras,4,1571.34,1378.97,False,1,0.0270932940044308
2023-04-19,Mexico,United States,1,1736.01,1677.17,False,0,0.02896562390298288
2023-04-19,United States,Mexico,1,1677.17,1736.01,False,1,0.02896562390298288
2023-06-07,Guatemala,Mexico,0,1238.74,1736.01,False,0,0.03361404228330684
2023-06-07,Mexico,Guatemala,2,1736.01,1238.74,False,1,0.03361404228330684
2023-06-10,Mexico,Cameroon,2,1736.01,1481.24,True,0,0.03392174317261097
2023-06-10,Cameroon,Mexico,2,1481.24,1736.01,True,0,0.03392174317261097
2023-06-12,Cape Verde,Morocco,0,1402.97,1776.4,False,0,0.03412844033158744
2023-06-12,Morocco,Cape Verde,0,1776.4,1402.97,False,1,0.03412844033158744
2023-06-12,Germany,Ukraine,3,1726.22,1549.29,False,1,0.03412844033158744
2023-06-12,Ukraine,Germany,3,1549.29,1726.22,False,0,0.03412844033158744
2023-06-14,Netherlands,Croatia,2,1775.5,1723.05,False,1,0.034336396969338656
2023-06-14,Uganda,DR Congo,0,1264.09,1495.48,True,0,0.034336396969338656
2023-06-14,Croatia,Netherlands,4,1723.05,1775.5,False,0,0.034336396969338656
2023-06-14,DR Congo,Uganda,1,1495.48,1264.09,True,0,0.034336396969338656
2023-06-14,Egypt,Guinea,2,1584.71,1295.6,True,0,0.034336396969338656
2023-06-14,Guinea,Egypt,1,1295.6,1584.71,True,0,0.034336396969338656
2023-06-15,Spain,Italy,2,1879.58,1704.73,True,0,0.034440849989196734
2023-06-15,Japan,El Salvador,6,1673.68,1225.34,False,1,0.034440849989196734
2023-06-15,Panama,Canada,0,1478.41,1571.34,True,0,0.034440849989196734
2023-06-15,United States,Mexico,3,1677.17,1736.01,False,1,0.034440849989196734
2023-06-15,Mexico,United States,0,1736.01,1677.17,False,0,0.034440849989196734
2023-06-15,Argentina,Australia,2,1907.4,1581.35,True,0,0.034440849989196734
2023-06-15,Italy,Spain,1,1704.73,1879.58,True,0,0.034440849989196734
2023-06-15,Canada,Panama,2,1571.34,1478.41,True,0,0.034440849989196734
2023-06-15,El Salvador,Japan,0,1225.34,1673.68,False,0,0.034440849989196734
2023-06-15,Australia,Argentina,0,1581.35,1907.4,True,0,0.034440849989196734
2023-06-16,Sweden,New Zealand,4,1525.58,1269.8,False,1,0.034545620760313554
2023-06-16,Poland,Germany,1,1526.18,1726.22,False,1,0.034545620760313554
2023-06-16,Colombia,Iraq,1,1729.3,1404.17,True,0,0.034545620760313554
2023-06-16,France,Gibraltar,3,1906.84,820.26,True,0,0.034545620760313554
2023-06-16,Andorra,Switzerland,1,946.43,1676.0,False,1,0.034545620760313554
2023-06-16,Malta,England,0,992.79,1840.46,False,1,0.034545620760313554
2023-06-16,England,Malta,4,1840.46,992.79,False,0,0.034545620760313554
2023-06-16,Iraq,Colombia,0,1404.17,1729.3,True,0,0.034545620760313554
2023-06-16,Germany,Poland,0,1726.22,1526.18,False,0,0.034545620760313554
2023-06-16,New Zealand,Sweden,1,1269.8,1525.58,False,0,0.034545620760313554
2023-06-16,Gibraltar,France,0,820.26,1906.84,True,0,0.034545620760313554
2023-06-16,Switzerland,Andorra,2,1676.0,946.43,False,0,0.034545620760313554
2023-06-17,Bolivia,Ecuador,0,1326.0,1592.59,True,0,0.03465071024930417
2023-06-17,Benin,Senegal,1,1252.17,1653.43,False,1,0.03465071024930417
2023-06-17,Guinea,Brazil,1,1295.6,1804.92,True,0,0.03465071024930417
2023-06-17,Austria,Belgium,1,1598.82,1735.41,False,0,0.03465071024930417
2023-06-17,Bosnia and Herzegovina,Portugal,0,1408.93,1764.86,False,0,0.03465071024930417
2023-06-17,Ivory Coast,Zambia,0,1565.47,1255.82,False,0,0.03465071024930417
2023-06-17,Morocco,South Africa,1,1776.4,1451.24,False,0,0.03465071024930417
2023-06-17,Brazil,Guinea,4,1804.92,1295.6,True,0,0.03465071024930417
2023-06-17,Senegal,Benin,1,1653.43,1252.17,False,0,0.03465071024930417
2023-06-17,Zambia,Ivory Coast,3,1255.82,1565.47,False,1,0.03465071024930417
2023-06-17,South Africa,Morocco,2,1451.24,1776.4,False,1,0.03465071024930417
2023-06-17,Portugal,Bosnia and Herzegovina,3,1764.86,1408.93,False,1,0.03465071024930417
2023-06-17,Belgium,Austria,1,1735.41,1598.82,False,1,0.03465071024930417
2023-06-17,Scotland,Norway,2,1491.22,1594.04,False,0,0.03465071024930417
2023-06-17,Ecuador,Bolivia,1,1592.59,1326.0,True,0,0.03465071024930417
2023-06-17,Norway,Scotland,1,1594.04,1491.22,False,1,0.03465071024930417
2023-06-18,Mexico,Panama,1,1736.01,1478.41,True,0,0.03475611942572412
2023-06-18,South Sudan,Egypt,0,970.94,1584.71,False,0,0.03475611942572412
2023-06-18,Burkina Faso,Cape Verde,1,1406.99,1402.97,False,0,0.03475611942572412
2023-06-18,Netherlands,Italy,2,1775.5,1704.73,False,1,0.03475611942572412
2023-06-18,Egypt,South Sudan,3,1584.71,970.94,False,1,0.03475611942572412
2023-06-18,Panama,Mexico,0,1478.41,1736.01,True,0,0.03475611942572412
2023-06-18,Cape Verde,Burkina Faso,3,1402.97,1406.99,False,1,0.03475611942572412
2023-06-18,Uganda,Algeria,1,1264.09,1576.8,True,0,0.03475611942572412
2023-06-18,Algeria,Uganda,2,1576.8,1264.09,True,0,0.03475611942572412
2023-06-18,DR Congo,Gabon,2,1495.48,1272.51,False,0,0.03475611942572412
2023-06-18,Madagascar,Ghana,0,1202.69,1387.0,False,1,0.03475611942572412
2023-06-18,Spain,Croatia,0,1879.58,1723.05,True,0,0.03475611942572412
2023-06-18,Croatia,Spain,0,1723.05,1879.58,True,0,0.03475611942572412
2023-06-18,Gabon,DR Congo,0,1272.51,1495.48,False,1,0.03475611942572412
2023-06-18,United States,Canada,2,1677.17,1571.34,False,1,0.03475611942572412
2023-06-18,Nicaragua,Paraguay,0,1114.63,1529.98,False,0,0.03475611942572412
2023-06-18,Paraguay,Nicaragua,2,1529.98,1114.63,False,1,0.03475611942572412
2023-06-18,Italy,Netherlands,3,1704.73,1775.5,False,0,0.03475611942572412
2023-06-18,Ghana,Madagascar,0,1387.0,1202.69,False,0,0.03475611942572412
2023-06-18,Canada,United States,0,1571.34,1677.17,False,0,0.03475611942572412
2023-06-19,England,North Macedonia,7,1840.46,1369.16,False,1,0.034861849262078436
2023-06-19,France,Greece,1,1906.84,1473.19,False,1,0.034861849262078436
2023-06-19,Romania,Switzerland,2,1455.89,1676.0,False,0,0.034861849262078436
2023-06-19,Greece,France,0,1473.19,1906.84,False,0,0.034861849262078436
2023-06-19,North Macedonia,England,0,1369.16,1840.46,False,0,0.034861849262078436
2023-06-19,Indonesia,Argentina,0,1157.14,1907.4,False,1,0.034861849262078436
2023-06-19,Argentina,Indonesia,2,1907.4,1157.14,False,0,0.034861849262078436
2023-06-19,Switzerland,Romania,2,1676.0,1455.89,False,1,0.034861849262078436
2023-06-20,Tunisia,Algeria,1,1426.58,1576.8,False,0,0.03496790073383049
2023-06-20,Senegal,Brazil,4,1653.43,1804.92,True,0,0.03496790073383049
2023-06-20,Costa Rica,Ecuador,1,1456.03,1592.59,True,0,0.03496790073383049
2023-06-20,Colombia,Germany,2,1729.3,1726.22,False,0,0.03496790073383049
2023-06-20,Peru,Japan,1,1457.69,1673.68,False,0,0.03496790073383049
2023-06-20,Cyprus,Norway,1,1133.25,1594.04,False,0,0.03496790073383049
2023-06-20,Portugal,Iceland,1,1764.86,1342.77,False,0,0.03496790073383049
2023-06-20,Sweden,Austria,0,1525.58,1598.82,False,0,0.03496790073383049
2023-06-20,Japan,Peru,4,1673.68,1457.69,False,1,0.03496790073383049
2023-06-20,Belgium,Estonia,3,1735.41,1130.64,False,0,0.03496790073383049
2023-06-20,Luxembourg,Bosnia and Herzegovina,2,1232.82,1408.93,False,0,0.03496790073383049
2023-06-20,Iceland,Portugal,0,1342.77,1764.86,False,1,0.03496790073383049
2023-06-20,Ecuador,Costa Rica,3,1592.59,1456.03,True,0,0.03496790073383049
2023-06-20,Austria,Sweden,2,1598.82,1525.58,False,1,0.03496790073383049
2023-06-20,Estonia,Belgium,0,1130.64,1735.41,False,1,0.03496790073383049
2023-06-20,Norway,Cyprus,3,1594.04,1133.25,False,1,0.03496790073383049
2023-06-20,Germany,Colombia,0,1726.22,1729.3,False,1,0.03496790073383049
2023-06-20,Bosnia and Herzegovina,Luxembourg,0,1408.93,1232.82,False,1,0.03496790073383049
2023-06-20,Brazil,Senegal,2,1804.92,1653.43,True,0,0.03496790073383049
2023-06-20,Algeria,Tunisia,1,1576.8,1426.58,False,1,0.03496790073383049
2023-06-24,Jamaica,United States,1,1357.84,1677.17,False,0,0.03539534258813316
2023-06-24,United States,Jamaica,1,1677.17,1357.84,False,1,0.03539534258813316
2023-06-25,Mexico,Honduras,4,1736.01,1378.97,True,0,0.03550301697300072
2023-06-25,Honduras,Mexico,0,1378.97,1736.01,True,0,0.03550301697300072
2023-06-27,Canada,Guadeloupe,2,1571.34,1080.0,False,1,0.035719349391593436
2023-06-27,Guadeloupe,Canada,2,1080.0,1571.34,False,0,0.035719349391593436
2023-06-28,United States,Saint Kitts and Nevis,6,1677.17,1036.33,False,1,0.03582800942120136
2023-06-28,Saint Kitts and Nevis,United States,0,1036.33,1677.17,False,0,0.03582800942120136
2023-06-29,Haiti,Mexico,1,1264.58,1736.01,True,0,0.035937000000000004
2023-06-29,Mexico,Haiti,3,1736.01,1264.58,True,0,0.035937000000000004
2023-07-01,Canada,Guatemala,0,1571.34,1238.74,True,0,0.0361559768304164
2023-07-01,Guatemala,Canada,0,1238.74,1571.34,True,0,0.0361559768304164
2023-07-02,Trinidad and Tobago,United States,0,1219.59,1677.17,False,0,0.036265965102314224
2023-07-02,Qatar,Mexico,1,1411.06,1736.01,True,0,0.036265965102314224
2023-07-02,Mexico,Qatar,0,1736.01,1411.06,True,0,0.036265965102314224
2023-07-02,United States,Trinidad and Tobago,6,1677.17,1219.59,False,1,0.036265965102314224
2023-07-04,Cuba,Canada,2,981.42,1571.34,True,0,0.03648694643325716
2023-07-04,Canada,Cuba,4,1571.34,981.42,True,0,0.03648694643325716
2023-07-05,Namibia,South Africa,1,1148.84,1451.24,False,0,0.036597941531075866
2023-07-05,South Africa,Namibia,1,1451.24,1148.84,False,1,0.036597941531075866
2023-07-08,South Africa,Botswana,2,1451.24,1063.63,False,1,0.036932956851783216
2023-07-08,Mexico,Costa Rica,2,1736.01,1456.03,True,0,0.036932956851783216
2023-07-08,Costa Rica,Mexico,0,1456.03,1736.01,True,0,0.036932956851783216
2023-07-08,Botswana,South Africa,1,1063.63,1451.24,False,0,0.036932956851783216
2023-07-09,United States,Canada,2,1677.17,1571.34,False,1,0.03704530873538073
2023-07-09,Canada,United States,2,1571.34,1677.17,False,0,0.03704530873538073
2023-07-11,Eswatini,South Africa,1,979.01,1451.24,False,0,0.037271038882267495
2023-07-11,South Africa,Eswatini,2,1451.24,979.01,False,1,0.037271038882267495
2023-07-12,Panama,United States,1,1478.41,1677.17,False,0,0.03738441922814296
2023-07-12,Mexico,Jamaica,3,1736.01,1357.84,True,0,0.03738441922814296
2023-07-12,Jamaica,Mexico,0,1357.84,1736.01,True,0,0.03738441922814296
2023-07-12,United States,Panama,1,1677.17,1478.41,False,1,0.03738441922814296
2023-07-14,South Africa,Zambia,1,1451.24,1255.82,False,1,0.037612215695002636
2023-07-14,Zambia,South Africa,2,1255.82,1451.24,False,0,0.037612215695002636
2023-07-16,Panama,Mexico,0,1478.41,1736.01,True,0,0.0378414002061702
2023-07-16,Malawi,South Africa,0,1122.05,1451.24,False,0,0.0378414002061702
2023-07-16,South Africa,Malawi,0,1451.24,1122.05,False,1,0.0378414002061702
2023-07-16,Mexico,Panama,1,1736.01,1478.41,True,0,0.0378414002061702
2023-09-07,Argentina,Ecuador,1,1907.4,1592.59,False,1,0.04445100781817172
2023-09-07,Austria,Moldova,1,1598.82,1008.24,False,1,0.04445100781817172
2023-09-07,Norway,Jordan,6,1594.04,1350.41,False,1,0.04445100781817172
2023-09-07,Ghana,Central African Republic,2,1387.0,1080.82,False,1,0.04445100781817172
2023-09-07,Paraguay,Peru,0,1529.98,1457.69,False,1,0.04445100781817172
2023-09-07,Algeria,Tanzania,0,1576.8,1180.27,False,1,0.04445100781817172
2023-09-07,France,Republic of Ireland,2,1906.84,1441.1,False,1,0.04445100781817172
2023-09-07,Netherlands,Greece,3,1775.5,1473.19,False,1,0.04445100781817172
2023-09-07,Venezuela,Colombia,0,1469.18,1729.3,False,0,0.04445100781817172
2023-09-07,Peru,Paraguay,0,1457.69,1529.98,False,0,0.04445100781817172
2023-09-07,Tanzania,Algeria,0,1180.27,1576.8,False,0,0.04445100781817172
2023-09-07,Greece,Netherlands,0,1473.19,1775.5,False,0,0.04445100781817172
2023-09-07,Central African Republic,Ghana,1,1080.82,1387.0,False,0,0.04445100781817172
2023-09-07,Jordan,Norway,0,1350.41,1594.04,False,0,0.04445100781817172
2023-09-07,Moldova,Austria,1,1008.24,1598.82,False,0,0.04445100781817172
2023-09-07,Ecuador,Argentina,0,1592.59,1907.4,False,0,0.04445100781817172
2023-09-07,Colombia,Venezuela,1,1729.3,1469.18,False,1,0.04445100781817172
2023-09-07,Republic of Ireland,France,0,1441.1,1906.84,False,0,0.04445100781817172
2023-09-08,Bosnia and Herzegovina,Liechtenstein,2,1408.93,797.7,False,1,0.0445862299850895
2023-09-08,Bolivia,Brazil,1,1326.0,1804.92,False,0,0.0445862299850895
2023-09-08,Spain,Georgia,7,1879.58,1355.26,False,0,0.0445862299850895
2023-09-08,Latvia,Croatia,0,1085.66,1723.05,False,0,0.0445862299850895
2023-09-08,Liechtenstein,Bosnia and Herzegovina,1,797.7,1408.93,False,0,0.0445862299850895
2023-09-08,Portugal,Slovakia,1,1764.86,1473.66,False,0,0.0445862299850895
2023-09-08,Brazil,Bolivia,5,1804.92,1326.0,False,1,0.0445862299850895
2023-09-08,Egypt,Ethiopia,1,1584.71,1077.52,False,1,0.0445862299850895
2023-09-08,Georgia,Spain,1,1355.26,1879.58,False,1,0.0445862299850895
2023-09-08,Croatia,Latvia,5,1723.05,1085.66,False,1,0.0445862299850895
2023-09-08,Slovakia,Portugal,0,1473.66,1764.86,False,1,0.0445862299850895
2023-09-08,Ethiopia,Egypt,0,1077.52,1584.71,False,0,0.0445862299850895
2023-09-09,Switzerland,Kosovo,2,1676.0,1319.12,False,0,0.04472186350453501
2023-09-09,Australia,Mexico,2,1581.35,1736.01,True,0,0.04472186350453501
2023-09-09,Japan,Germany,4,1673.68,1726.22,False,0,0.04472186350453501
2023-09-09,Kosovo,Switzerland,2,1319.12,1676.0,False,1,0.04472186350453501
2023-09-09,Estonia,Sweden,0,1130.64,1525.58,False,1,0.04472186350453501
2023-09-09,Azerbaijan,Belgium,0,1132.0,1735.41,False,1,0.04472186350453501
2023-09-09,Ukraine,England,1,1549.29,1840.46,True,0,0.04472186350453501
2023-09-09,Rwanda,Senegal,1,1126.62,1653.43,False,1,0.04472186350453501
2023-09-09,DR Congo,Sudan,2,1495.48,1157.22,False,1,0.04472186350453501
2023-09-09,Ivory Coast,Lesotho,1,1565.47,1064.29,False,1,0.04472186350453501
2023-09-09,United States,Uzbekistan,3,1677.17,1409.73,False,1,0.04472186350453501
2023-09-09,South Africa,Namibia,0,1451.24,1148.84,False,1,0.04472186350453501
2023-09-09,Germany,Japan,1,1726.22,1673.68,False,1,0.04472186350453501
2023-09-09,Mexico,Australia,2,1736.01,1581.35,True,0,0.04472186350453501
2023-09-09,Senegal,Rwanda,1,1653.43,1126.62,False,0,0.04472186350453501
2023-09-09,Sweden,Estonia,5,1525.58,1130.64,False,0,0.04472186350453501
2023-09-09,Belgium,Azerbaijan,1,1735.41,1132.0,False,0,0.04472186350453501
2023-09-09,England,Ukraine,1,1840.46,1549.29,True,0,0.04472186350453501
2023-09-09,Sudan,DR Congo,0,1157.22,1495.48,False,0,0.04472186350453501
2023-09-09,Uzbekistan,United States,0,1409.73,1677.17,False,0,0.04472186350453501
2023-09-09,Lesotho,Ivory Coast,0,1064.29,1565.47,False,0,0.04472186350453501
2023-09-09,Namibia,South Africa,0,1148.84,1451.24,False,0,0.04472186350453501
2023-09-10,Republic of Ireland,Netherlands,1,1441.1,1775.5,False,1,0.044857909627863006
2023-09-10,Netherlands,Republic of Ireland,2,1775.5,1441.1,False,0,0.044857909627863006
2023-09-10,Cape Verde,Togo,2,1402.97,1152.76,False,0,0.044857909627863006
2023-09-10,Togo,Cape Verde,3,1152.76,1402.97,False,1,0.044857909627863006
2023-09-11,Armenia,Croatia,0,1189.63,1723.05,False,1,0.0449943696102349
2023-09-11,Bosnia and Herzegovina,Iceland,0,1408.93,1342.77,False,0,0.0449943696102349
2023-09-11,Iceland,Bosnia and Herzegovina,1,1342.77,1408.93,False,1,0.0449943696102349
2023-09-11,Portugal,Luxembourg,9,1764.86,1232.82,False,1,0.0449943696102349
2023-09-11,Croatia,Armenia,1,1723.05,1189.63,False,0,0.0449943696102349
2023-09-11,Luxembourg,Portugal,0,1232.82,1764.86,False,0,0.0449943696102349
2023-09-12,Estonia,Belgium,0,1130.64,1735.41,False,0,0.04513124471063045
2023-09-12,Argentina,Bolivia,3,1907.4,1326.0,False,0,0.04513124471063045
2023-09-12,Peru,Brazil,0,1457.69,1804.92,False,1,0.04513124471063045
2023-09-12,Chile,Colombia,0,1458.2,1729.3,False,1,0.04513124471063045
2023-09-12,Egypt,Tunisia,1,1584.71,1426.58,False,1,0.04513124471063045
2023-09-12,Germany,France,2,1726.22,1906.84,False,1,0.04513124471063045
2023-09-12,Ghana,Liberia,3,1387.0,1080.44,False,1,0.04513124471063045
2023-09-12,Japan,Turkey,4,1673.68,1582.54,True,0,0.04513124471063045
2023-09-12,Venezuela,Paraguay,1,1469.18,1529.98,False,1,0.04513124471063045
2023-09-12,Mexico,Uzbekistan,3,1736.01,1409.73,True,0,0.04513124471063045
2023-09-12,Scotland,England,1,1491.22,1840.46,False,1,0.04513124471063045
2023-09-12,Senegal,Algeria,0,1653.43,1576.8,False,1,0.04513124471063045
2023-09-12,South Africa,DR Congo,1,1451.24,1495.48,False,1,0.04513124471063045
2023-09-12,United States,Oman,4,1677.17,1306.9,False,1,0.04513124471063045
2023-09-12,Norway,Georgia,2,1594.04,1355.26,False,1,0.04513124471063045
2023-09-12,Spain,Cyprus,6,1879.58,1133.25,False,1,0.04513124471063045
2023-09-12,Belgium,Estonia,5,1735.41,1130.64,False,1,0.04513124471063045
2023-09-12,Morocco,Burkina Faso,1,1776.4,1406.99,True,0,0.04513124471063045
2023-09-12,Ecuador,Uruguay,2,1592.59,1634.7,False,1,0.04513124471063045
2023-09-12,Bolivia,Argentina,0,1326.0,1907.4,False,1,0.04513124471063045
2023-09-12,Uruguay,Ecuador,1,1634.7,1592.59,False,0,0.04513124471063045
2023-09-12,Austria,Sweden,3,1598.82,1525.58,False,0,0.04513124471063045
2023-09-12,Andorra,Switzerland,0,946.43,1676.0,False,0,0.04513124471063045
2023-09-12,Georgia,Norway,1,1355.26,1594.04,False,0,0.04513124471063045
2023-09-12,Switzerland,Andorra,3,1676.0,946.43,False,1,0.04513124471063045
2023-09-12,Oman,United States,0,1306.9,1677.17,False,0,0.04513124471063045
2023-09-12,DR Congo,South Africa,0,1495.48,1451.24,False,0,0.04513124471063045
2023-09-12,Algeria,Senegal,1,1576.8,1653.43,False,0,0.04513124471063045
2023-09-12,England,Scotland,3,1840.46,1491.22,False,0,0.04513124471063045
2023-09-12,Burkina Faso,Morocco,0,1406.99,1776.4,True,0,0.04513124471063045
2023-09-12,Uzbekistan,Mexico,3,1409.73,1736.01,True,0,0.04513124471063045
2023-09-12,Turkey,Japan,2,1582.54,1673.68,True,0,0.04513124471063045
2023-09-12,Liberia,Ghana,1,1080.44,1387.0,False,0,0.04513124471063045
2023-09-12,France,Germany,1,1906.84,1726.22,False,0,0.04513124471063045
2023-09-12,Tunisia,Egypt,3,1426.58,1584.71,False,0,0.04513124471063045
2023-09-12,Colombia,Chile,0,1729.3,1458.2,False,0,0.04513124471063045
2023-09-12,Brazil,Peru,1,1804.92,1457.69,False,0,0.04513124471063045
2023-09-12,Paraguay,Venezuela,0,1529.98,1469.18,False,0,0.04513124471063045
2023-09-12,Cyprus,Spain,0,1133.25,1879.58,False,0,0.04513124471063045
2023-09-12,Sweden,Austria,1,1525.58,1598.82,False,1,0.04513124471063045
2023-10-12,Turkey,Croatia,1,1582.54,1723.05,False,0,0.04943693166630096
2023-10-12,Bolivia,Ecuador,1,1326.0,1592.59,False,1,0.04943693166630096
2023-10-12,Norway,Cyprus,4,1594.04,1133.25,False,0,0.04943693166630096
2023-10-12,Colombia,Uruguay,2,1729.3,1634.7,False,1,0.04943693166630096
2023-10-12,Scotland,Spain,0,1491.22,1879.58,False,0,0.04943693166630096
2023-10-12,Moldova,Sweden,1,1008.24,1525.58,False,0,0.04943693166630096
2023-10-12,Zambia,Egypt,0,1255.82,1584.71,True,0,0.04943693166630096
2023-10-12,Cape Verde,Algeria,1,1402.97,1576.8,False,0,0.04943693166630096
2023-10-12,Venezuela,Brazil,1,1469.18,1804.92,False,0,0.04943693166630096
2023-10-12,Paraguay,Argentina,0,1529.98,1907.4,False,0,0.04943693166630096
2023-10-12,Ecuador,Bolivia,2,1592.59,1326.0,False,0,0.04943693166630096
2023-10-12,Croatia,Turkey,0,1723.05,1582.54,False,1,0.04943693166630096
2023-10-12,Cyprus,Norway,0,1133.25,1594.04,False,1,0.04943693166630096
2023-10-12,Spain,Scotland,2,1879.58,1491.22,False,1,0.04943693166630096
2023-10-12,Sweden,Moldova,3,1525.58,1008.24,False,1,0.04943693166630096
2023-10-12,Egypt,Zambia,1,1584.71,1255.82,True,0,0.04943693166630096
2023-10-12,Algeria,Cape Verde,5,1576.8,1402.97,False,1,0.04943693166630096
2023-10-12,Brazil,Venezuela,1,1804.92,1469.18,False,1,0.04943693166630096
2023-10-12,Argentina,Paraguay,1,1907.4,1529.98,False,1,0.04943693166630096
2023-10-12,Uruguay,Colombia,2,1634.7,1729.3,False,0,0.04943693166630096
2023-10-13,New Zealand,DR Congo,1,1269.8,1495.48,True,0,0.049587321260458846
2023-10-13,Australia,England,0,1581.35,1840.46,False,0,0.049587321260458846
2023-10-13,Slovakia,Portugal,2,1473.66,1764.86,False,0,0.049587321260458846
2023-10-13,Eswatini,South Africa,0,979.01,1451.24,False,0,0.049587321260458846
2023-10-13,France,Netherlands,2,1906.84,1775.5,False,0,0.049587321260458846
2023-10-13,Belgium,Austria,3,1735.41,1598.82,False,0,0.049587321260458846
2023-10-13,Bosnia and Herzegovina,Liechtenstein,2,1408.93,797.7,False,0,0.049587321260458846
2023-10-13,Liechtenstein,Bosnia and Herzegovina,0,797.7,1408.93,False,1,0.049587321260458846
2023-10-13,Portugal,Slovakia,3,1764.86,1473.66,False,1,0.049587321260458846
2023-10-13,Netherlands,France,1,1775.5,1906.84,False,1,0.049587321260458846
2023-10-13,South Africa,Eswatini,0,1451.24,979.01,False,1,0.049587321260458846
2023-10-13,Japan,Canada,4,1673.68,1571.34,False,1,0.049587321260458846
2023-10-13,England,Australia,1,1840.46,1581.35,False,1,0.049587321260458846
2023-10-13,DR Congo,New Zealand,1,1495.48,1269.8,True,0,0.049587321260458846
2023-10-13,Canada,Japan,1,1571.34,1673.68,False,0,0.049587321260458846
2023-10-13,Austria,Belgium,2,1598.82,1735.41,False,1,0.049587321260458846
2023-10-14,Germany,United States,3,1726.22,1677.17,False,0,0.04973816834720918
2023-10-14,Ghana,Mexico,0,1387.0,1736.01,True,0,0.04973816834720918
2023-10-14,Mexico,Ghana,2,1736.01,1387.0,True,0,0.04973816834720918
2023-10-14,Ivory Coast,Morocco,1,1565.47,1776.4,False,1,0.04973816834720918
2023-10-14,Morocco,Ivory Coast,1,1776.4,1565.47,False,0,0.04973816834720918
2023-10-14,United States,Germany,1,1677.17,1726.22,False,1,0.04973816834720918
2023-10-15,Belarus,Switzerland,3,1242.88,1676.0,False,0,0.04988947431826708
2023-10-15,Spain,Norway,1,1879.58,1594.04,False,0,0.04988947431826708
2023-10-15,Norway,Spain,0,1594.04,1879.58,False,1,0.04988947431826708
